Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1369528,Money transfers,Domestic (US) money transfer,Fraud or scam,,NY,11103,Web,5/11/2015,5/12/2015,MoneyGram,In progress,Yes,
1368773,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,FL,32817,Web,5/11/2015,5/11/2015,Equifax,Closed with explanation,Yes,
1370352,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,MD,21770,Web,5/11/2015,5/11/2015,Navy FCU,In progress,Yes,
1370409,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,IL,60188,Web,5/11/2015,5/11/2015,"Harris & Harris, Ltd.",Closed with explanation,Yes,
1368993,Credit reporting,,Incorrect information on credit report,Public record,VA,23464,Web,5/11/2015,5/11/2015,Equifax,In progress,Yes,
1368977,Bank account or service,Checking account,Deposits and withdrawals,,NJ,7201,Phone,5/11/2015,5/11/2015,Wells Fargo,Closed with explanation,Yes,
1369661,Bank account or service,Other bank product/service,"Account opening, closing, or management",,MA,2568,Phone,5/11/2015,5/12/2015,Santander Bank US,In progress,Yes,
1368822,Credit reporting,,Incorrect information on credit report,Account terms,MD,20814,Web,5/11/2015,5/11/2015,TransUnion,In progress,Yes,
1370961,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,VA,22030,Web,5/11/2015,5/12/2015,Amerisave,Closed with explanation,Yes,
1369326,Credit card,,Cash advance,,MA,2492,Web,5/11/2015,5/11/2015,Bank of America,In progress,Yes,
1370849,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,IL,60564,Web,5/10/2015,5/11/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,Yes
1368655,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,AZ,85234,Web,5/10/2015,5/10/2015,Patient Accounting Service Center,Closed with explanation,Yes,Yes
1368631,Debt collection,Medical,Disclosure verification of debt,Not disclosed as an attempt to collect,NY,12180,Web,5/10/2015,5/10/2015,"Commonwealth Financial Systems, Inc.",Closed with explanation,Yes,
1368716,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,33296,Web,5/10/2015,5/10/2015,Equifax,Closed with explanation,Yes,Yes
1368668,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,MA,2780,Web,5/10/2015,5/11/2015,Encore Capital Group,Closed with explanation,Yes,
1368654,Credit reporting,,Incorrect information on credit report,Information is not mine,NJ,8904,Web,5/10/2015,5/10/2015,Equifax,Closed with explanation,Yes,
1368515,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Threatened to take legal action,NV,89408,Web,5/10/2015,5/10/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1368812,Credit reporting,,Incorrect information on credit report,Personal information,NJ,8205,Web,5/10/2015,5/11/2015,TransUnion,Closed with non-monetary relief,Yes,
1368682,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,OK,73007,Web,5/10/2015,5/10/2015,"RGS Financial, Inc.",Closed with non-monetary relief,Yes,
1368911,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,CA,92843,Web,5/10/2015,5/11/2015,"Amsher Collection Services, Inc.",Closed with explanation,Yes,
1368530,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,FL,32164,Web,5/10/2015,5/11/2015,Equifax,Closed with explanation,Yes,Yes
1368537,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CO,80005,Web,5/10/2015,5/10/2015,Ocwen,Closed with explanation,Yes,
1368684,Bank account or service,Checking account,Problems caused by my funds being low,,NY,10025,Web,5/10/2015,5/10/2015,JPMorgan Chase,In progress,Yes,
1368908,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,AZ,85281,Web,5/10/2015,5/11/2015,"Express Recovery Services, Inc.",Closed with explanation,Yes,
1368901,Credit reporting,,Incorrect information on credit report,Account status,MD,21620,Web,5/10/2015,5/11/2015,Equifax,Closed with explanation,Yes,
1368895,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,FL,32773,Web,5/10/2015,5/11/2015,Phoenix Financial Services LLC,Closed with explanation,Yes,
1368657,Credit reporting,,Incorrect information on credit report,Information is not mine,GA,30318,Web,5/10/2015,5/10/2015,Equifax,Closed with explanation,Yes,Yes
1368688,Debt collection,,Disclosure verification of debt,Right to dispute notice not received,CA,92114,Web,5/10/2015,5/10/2015,Gryphon Corp,Closed with explanation,Yes,Yes
1368644,Credit reporting,,Incorrect information on credit report,Information is not mine,NC,27713,Web,5/10/2015,5/10/2015,TransUnion,Closed with non-monetary relief,Yes,
1368680,Bank account or service,Other bank product/service,Deposits and withdrawals,,,84817,Web,5/10/2015,5/10/2015,HSBC,Closed with explanation,Yes,
1368894,Credit reporting,,Incorrect information on credit report,Account status,FL,32773,Web,5/10/2015,5/11/2015,Equifax,Closed with explanation,Yes,
1368902,Credit reporting,,Incorrect information on credit report,Account status,MD,21620,Web,5/10/2015,5/11/2015,TransUnion,Closed with non-monetary relief,Yes,
1368630,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,NY,12180,Web,5/10/2015,5/10/2015,Equifax,Closed with explanation,Yes,
1368887,Debt collection,Auto,Communication tactics,Frequent or repeated calls,IL,61274,Web,5/10/2015,5/11/2015,Credit Acceptance Corporation,Closed with explanation,Yes,
1368635,Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,NY,12180,Web,5/10/2015,5/10/2015,"Overton, Russell, Doerr and Donovan, LLP",In progress,Yes,
1368611,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,LA,70433,Web,5/10/2015,5/10/2015,"Convergent Resources, Inc.",Closed with explanation,Yes,Yes
1368580,Credit reporting,,Incorrect information on credit report,Public record,MI,48313,Web,5/9/2015,5/10/2015,Equifax,Closed with explanation,Yes,
1368326,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,90717,Web,5/9/2015,5/9/2015,Bank of America,In progress,Yes,
1368221,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,OH,45014,Web,5/9/2015,5/9/2015,Equifax,In progress,Yes,
1368243,Credit card,,Customer service / Customer relations,,WA,98407,Web,5/9/2015,5/11/2015,Citibank,Closed with non-monetary relief,Yes,
1368390,Debt collection,,Improper contact or sharing of info,Contacted me after I asked not to,PA,19506,Web,5/9/2015,5/9/2015,"Ability Recovery Services, LLC",Closed with explanation,Yes,Yes
1368402,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,HI,96706,Web,5/9/2015,5/9/2015,Equifax,Closed with explanation,Yes,Yes
1368358,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,MO,64454,Web,5/9/2015,5/11/2015,Rent Recovery Solutions,Closed with explanation,Yes,
1368379,Credit reporting,,Incorrect information on credit report,Account status,MN,55449,Web,5/9/2015,5/9/2015,"FNIS (Fidelity National Information Services, Inc.)",In progress,Yes,
1368404,Debt collection,,Communication tactics,Frequent or repeated calls,AL,36547,Web,5/9/2015,5/11/2015,"Credit Protection Association, L.P.",In progress,Yes,
1368588,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,CA,90623,Web,5/9/2015,5/11/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1368377,Debt collection,Credit card,Taking/threatening an illegal action,Threatened to sue on too old debt,CA,92104,Web,5/9/2015,5/9/2015,HSBC,Closed with explanation,Yes,
1368499,Bank account or service,Checking account,Deposits and withdrawals,,AZ,85032,Web,5/9/2015,5/11/2015,HSBC,Closed with explanation,Yes,Yes
1368356,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,FL,32071,Web,5/9/2015,5/12/2015,"Debt Recovery Solutions, LLC",Closed with explanation,Yes,
1368480,Consumer loan,Installment loan,Taking out the loan or lease,,MO,63368,Web,5/9/2015,5/9/2015,"CashCall, Inc.",Closed with explanation,Yes,Yes
1368368,Credit card,,Payoff process,,FL,33647,Web,5/9/2015,5/9/2015,JPMorgan Chase,Closed with non-monetary relief,Yes,
1368582,Credit reporting,,Incorrect information on credit report,Account status,MI,48313,Web,5/9/2015,5/11/2015,Equifax,Closed with explanation,Yes,
1368367,Credit card,,Payoff process,,FL,33647,Web,5/9/2015,5/9/2015,Bank of America,In progress,Yes,
1368216,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,GA,30127,Web,5/9/2015,5/9/2015,Springleaf Finance Corporation,In progress,Yes,
1368578,Credit reporting,,Incorrect information on credit report,Account terms,NH,3301,Web,5/9/2015,5/10/2015,Equifax,In progress,Yes,
1368353,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,PA,17501,Web,5/9/2015,5/9/2015,Bank of America,Closed with explanation,Yes,
1368350,Credit card,,APR or interest rate,,VA,22003,Web,5/9/2015,5/9/2015,Wells Fargo,Closed with explanation,Yes,Yes
1368523,Credit reporting,,Incorrect information on credit report,Information is not mine,OH,43050,Web,5/9/2015,5/11/2015,First Advantage Corporation,Closed with explanation,Yes,
1368419,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,VA,22401,Web,5/9/2015,5/11/2015,"Credit Protection Association, L.P.",Closed with non-monetary relief,Yes,
1368540,Credit reporting,,Incorrect information on credit report,Information is not mine,IL,60629,Web,5/9/2015,5/11/2015,TransUnion,Closed with explanation,Yes,
1368439,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,FL,32174,Web,5/9/2015,5/9/2015,Equifax,Closed with explanation,Yes,Yes
1368431,Credit card,,Identity theft / Fraud / Embezzlement,,GA,30331,Web,5/9/2015,5/9/2015,Bank of America,In progress,Yes,
1368241,Credit card,,Other fee,,FL,33437,Web,5/9/2015,5/9/2015,GE Capital Retail,Closed with monetary relief,Yes,
1368581,Credit reporting,,Incorrect information on credit report,Account status,MI,48313,Web,5/9/2015,5/11/2015,Equifax,Closed with explanation,Yes,
1368554,Credit reporting,,Incorrect information on credit report,Public record,CA,93722,Web,5/9/2015,5/10/2015,TransUnion,Closed with explanation,Yes,
1368708,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,CA,95521,Web,5/9/2015,5/11/2015,Gila LLC,Closed with explanation,Yes,Yes
1368228,Credit reporting,,Incorrect information on credit report,Public record,NV,89521,Web,5/9/2015,5/11/2015,Equifax,In progress,Yes,
1368425,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,GA,30338,Web,5/9/2015,5/9/2015,"The CMI Group, Inc.",Closed with non-monetary relief,Yes,
1368705,Bank account or service,Cashing a check without an account,"Making/receiving payments, sending money",,GA,31907,Web,5/9/2015,5/11/2015,Wells Fargo,Closed with explanation,Yes,Yes
1368704,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,TX,77065,Web,5/9/2015,5/11/2015,Equifax,Closed with explanation,Yes,
1368589,Debt collection,,Communication tactics,Threatened to take legal action,OR,97527,Web,5/9/2015,5/11/2015,Solidus Group LLC.,Closed with explanation,Yes,
1368391,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,NV,89101,Web,5/9/2015,5/11/2015,"Allied Collection Services, Inc. (Nevada)",Closed with explanation,Yes,
1368383,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,WV,25832,Web,5/9/2015,5/9/2015,"EOS Holdings, Inc.",Closed with explanation,Yes,
1368478,Credit reporting,,Incorrect information on credit report,Account status,CA,90078,Web,5/9/2015,5/9/2015,TransUnion,In progress,Yes,
1368583,Credit reporting,,Incorrect information on credit report,Public record,MI,48313,Web,5/9/2015,5/11/2015,Equifax,In progress,Yes,
1368354,Debt collection,Payday loan,Communication tactics,Called outside of 8am-9pm,AZ,85008,Web,5/9/2015,5/9/2015,"Check into Cash, Inc.",Closed with monetary relief,Yes,
1368498,Bank account or service,Savings account,"Account opening, closing, or management",,AZ,85032,Web,5/9/2015,5/11/2015,HSBC,Closed with explanation,Yes,Yes
1368511,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,34613,Web,5/9/2015,5/9/2015,Equifax,Closed with explanation,Yes,Yes
1368542,Credit reporting,,Incorrect information on credit report,Account terms,FL,33462,Web,5/9/2015,5/10/2015,Equifax,Closed with explanation,Yes,Yes
1368501,Credit card,,Other,,DC,20003,Web,5/8/2015,5/12/2015,Wells Fargo,Closed with explanation,Yes,
1366532,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,AZ,85750,Web,5/8/2015,5/8/2015,Equifax,Closed with explanation,Yes,Yes
1366980,Bank account or service,Checking account,"Account opening, closing, or management",,NV,89104,Web,5/8/2015,5/8/2015,U.S. Bancorp,Closed with monetary relief,Yes,
1367514,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,NJ,,Web,5/8/2015,5/11/2015,Equifax,In progress,Yes,
1367880,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,MI,48021,Web,5/8/2015,5/8/2015,"All State Credit Bureau, Inc.",Closed with explanation,Yes,
1366870,Credit reporting,,Incorrect information on credit report,Information is not mine,OK,73054,Web,5/8/2015,5/8/2015,Equifax,Closed with explanation,Yes,
1367577,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,TX,75115,Fax,5/8/2015,5/11/2015,Ocwen,Closed with explanation,Yes,
1368484,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,CA,92656,Web,5/8/2015,5/9/2015,Specialized Loan Servicing LLC,Closed with explanation,Yes,
1366581,Credit reporting,,Incorrect information on credit report,Personal information,NH,3851,Web,5/8/2015,5/8/2015,TransUnion,Closed with explanation,Yes,
1367952,Consumer loan,Vehicle loan,Managing the loan or lease,,MD,20770,Web,5/8/2015,5/11/2015,"First Investors Financial Services Group, Inc.",Closed with monetary relief,Yes,
1368045,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,FL,33578,Web,5/8/2015,5/8/2015,Encore Capital Group,Closed with explanation,Yes,
1366467,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,IL,60643,Web,5/8/2015,5/8/2015,TransUnion,In progress,Yes,
1368283,Credit reporting,,Incorrect information on credit report,Account status,NJ,7065,Web,5/8/2015,5/9/2015,Equifax,In progress,Yes,
1367988,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,VA,24067,Web,5/8/2015,5/8/2015,Ocwen,Closed with explanation,Yes,Yes
1367738,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,OH,43021,Web,5/8/2015,5/8/2015,Arbor Residential Mortgage LLC,In progress,Yes,
1366733,Debt collection,Mortgage,Disclosure verification of debt,Not given enough info to verify debt,CA,92277,Referral,5/8/2015,5/11/2015,"Northwest Trustee Services, Inc.",Closed,Yes,
1367908,Credit reporting,,Incorrect information on credit report,Public record,NY,13901,Web,5/8/2015,5/8/2015,Equifax,In progress,Yes,
1368212,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,FL,34613,Web,5/8/2015,5/8/2015,TransUnion,Closed with non-monetary relief,Yes,Yes
